po_id,po_number,po_date,pr_id,vendor_id,item_id,quantity,unit_price,total_amount,discount,tax_amount,freight_cost,currency,exchange_rate,payment_terms,delivery_date_promised,delivery_date_actual,incoterms,contract_id,status,is_split_po,parent_po_id
PO00944,PO202400944,2024-05-15,PR01145,VEN025,ITM0029,100.00,91.08,9784.67,292.49,969.65,0.00,IDR,1.0,Net 15,2024-06-12,2024-06-03,CIF,CTR016,closed,false,
PO00945,PO202400945,2024-02-18,PR01146,VEN024,ITM0010,10.00,26403.35,279152.01,12764.99,27639.53,244.00,IDR,1.0,Net 60,2024-03-13,2024-03-05,CIF,,partial,false,
PO00946,PO202400946,2024-04-14,PR01147,VEN004,ITM0007,10.00,1643.39,17412.80,746.73,1725.59,0.00,IDR,1.0,Net 60,2024-05-27,2024-05-24,FOB,CTR001,closed,false,
PO00947,PO202500947,2025-12-01,PR01148,VEN016,ITM0039,250.00,13258.41,3576001.85,153642.90,347705.68,67335.41,IDR,1.0,COD,2026-01-11,2026-01-31,FOB,CTR009,closed,false,
PO00948,PO202400948,2024-07-22,PR01150,VEN008,ITM0001,5.00,16051.44,89506.02,1519.80,8661.11,2107.52,IDR,1.0,Net 30,2024-08-14,2024-07-28,FOB,CTR008,closed,false,
PO00949,PO202500949,2025-07-15,PR01152,VEN015,ITM0004,10.00,8877.98,95413.31,3748.72,9353.42,1028.84,IDR,1.0,Net 90,2025-07-24,2025-07-19,FOB,CTR008,closed,false,
PO00950,PO202400950,2024-09-11,PR01153,VEN005,ITM0025,200.00,46.09,9779.54,407.82,969.14,0.00,IDR,1.0,Net 60,2024-10-20,2024-10-28,DDP,CTR013,open,false,
PO00951,PO202400951,2024-03-31,PR01154,VEN001,ITM0004,2.00,8615.49,18984.07,264.87,1866.27,151.68,IDR,1.0,Net 60,2024-04-25,2024-04-05,DDP,,closed,false,
PO00952,PO202500952,2025-09-21,PR01155,VEN006,ITM0018,500.00,137.34,72743.63,3135.64,7208.83,0.00,IDR,1.0,Net 15,2025-10-27,2025-10-27,FOB,CTR004,partial,false,
PO00953,PO202500953,2025-04-09,PR01156,VEN005,ITM0021,2.00,17507.95,38100.80,1626.80,3672.80,1038.91,IDR,1.0,Net 90,2025-05-06,2025-04-29,CIF,CTR025,open,false,
PO00954,PO202500954,2025-02-15,PR01157,VEN002,ITM0014,1.00,15121.32,16889.96,100.66,1652.27,217.03,IDR,1.0,Net 90,2025-02-23,2025-03-02,DDP,CTR011,open,false,
PO00955,PO202500955,2025-03-22,PR01158,VEN003,ITM0020,250.00,27064.19,7293343.02,308104.54,710373.60,125027.63,IDR,1.0,Net 60,2025-04-29,2025-04-13,FOB,CTR025,closed,false,
PO00956,PO202500956,2025-12-25,PR01160,VEN019,ITM0027,2000.00,176.95,385592.33,6528.71,38211.85,0.00,IDR,1.0,COD,2026-01-26,2026-01-19,CIF,CTR016,closed,false,
PO00957,PO202500957,2025-04-17,PR01161,VEN012,ITM0032,5.00,11459.32,61975.84,1725.72,6112.79,292.19,IDR,1.0,Net 60,2025-05-08,2025-04-23,FOB,CTR003,closed,false,
PO00958,PO202400958,2024-06-21,PR01162,VEN021,ITM0029,5000.00,107.04,590499.92,3235.60,58518.01,0.00,IDR,1.0,Net 45,2024-07-19,2024-07-15,DDP,CTR016,closed,false,
PO00959,PO202400959,2024-12-11,PR01163,VEN001,ITM0002,40.00,34147.67,1516695.96,23352.21,147681.00,26460.44,IDR,1.0,Net 15,2024-12-28,2024-12-14,EXW,CTR008,closed,false,
PO00960,PO202400960,2024-06-09,PR01164,VEN001,ITM0005,25.00,1219.71,32876.25,874.50,3258.01,0.00,IDR,1.0,Net 45,2024-06-23,2024-06-14,CIF,CTR008,partial,false,
PO00961,PO202500961,2025-08-06,PR01165,VEN022,ITM0018,200.00,95.83,20268.84,906.17,2008.62,0.00,IDR,1.0,Net 30,2025-09-05,2025-09-05,DDP,CTR004,closed,false,
PO00962,PO202400962,2024-03-04,PR01166,VEN029,ITM0003,100.00,2590.06,277564.57,8948.06,27506.40,0.00,IDR,1.0,Net 90,2024-04-13,2024-03-17,FOB,CTR008,open,false,
PO00963,PO202400963,2024-08-30,PR01167,VEN030,ITM0024,200.00,660.47,146369.93,228.81,14505.13,0.00,IDR,1.0,Net 30,2024-09-16,2024-09-11,EXW,CTR013,closed,false,
PO00964,PO202400964,2024-03-06,PR01168,VEN003,ITM0025,400.00,44.29,19349.94,284.70,1917.56,0.00,IDR,1.0,Net 45,2024-03-28,2024-03-11,EXW,CTR013,closed,false,
PO00965,PO202400965,2024-11-23,PR01169,VEN006,ITM0016,50.00,72.85,4016.53,23.81,398.03,0.00,IDR,1.0,COD,2024-12-09,2024-11-30,DDP,CTR004,closed,false,
PO00966,PO202500966,2025-04-21,PR01170,VEN019,ITM0032,20.00,10924.71,241235.11,4250.38,23566.81,3424.56,IDR,1.0,Net 90,2025-05-31,2025-04-22,EXW,CTR003,closed,false,
PO00967,PO202400967,2024-07-25,PR01171,VEN009,ITM0002,10.00,21821.23,233775.88,9536.26,22954.37,2145.43,IDR,1.0,Net 45,2024-09-01,2024-08-02,CIF,CTR008,open,false,
PO00968,PO202500968,2025-09-23,PR01172,VEN019,ITM0040,100.00,2993.37,315729.35,14896.17,31288.49,0.00,IDR,1.0,Net 60,2025-10-21,2025-09-28,CIF,CTR009,closed,false,
PO00969,PO202400969,2024-05-08,PR01174,VEN011,ITM0026,500.00,133.96,70816.20,3182.85,7017.82,0.00,IDR,1.0,Net 90,2024-06-04,2024-05-28,EXW,CTR013,closed,false,
PO00970,PO202500970,2025-12-31,PR01175,VEN013,ITM0017,500.00,76.08,40961.91,1135.33,4059.29,0.00,IDR,1.0,Net 90,2026-02-13,2026-01-03,DDP,CTR004,closed,false,
PO00971,PO202400971,2024-07-20,PR01176,VEN005,ITM0017,500.00,106.03,56946.00,1711.59,5643.30,0.00,IDR,1.0,Net 15,2024-09-02,2024-08-01,FOB,CTR004,closed,false,
PO00972,PO202500972,2025-06-02,PR01177,VEN006,ITM0016,200.00,116.12,25287.49,442.08,2505.97,0.00,IDR,1.0,Net 45,2025-07-01,2025-06-22,EXW,,closed,false,
PO00973,PO202500973,2025-03-26,PR01178,VEN023,ITM0010,20.00,13337.39,291173.67,5698.00,28715.48,1408.39,IDR,1.0,Net 60,2025-05-10,2025-04-01,DDP,CTR001,closed,false,
PO00974,PO202400974,2024-05-12,PR01179,VEN011,ITM0001,100.00,13278.36,1421538.57,53418.04,140185.99,6934.48,IDR,1.0,Net 90,2024-06-21,2024-06-19,DDP,CTR008,closed,false,
PO00975,PO202500975,2025-09-22,PR01180,VEN021,ITM0007,500.00,2075.70,1103749.53,43482.21,109380.58,0.00,IDR,1.0,Net 90,2025-10-06,2025-09-25,EXW,CTR001,open,false,
PO00976,PO202400976,2024-10-21,PR01181,VEN020,ITM0004,20.00,10528.91,236414.20,2276.21,22913.22,5199.01,IDR,1.0,Net 60,2024-11-09,2024-11-07,FOB,CTR008,closed,false,
PO00977,PO202400977,2024-12-08,PR01182,VEN008,ITM0018,500.00,136.63,73855.48,1780.94,7319.01,0.00,IDR,1.0,Net 60,2025-01-16,2024-12-16,CIF,CTR004,closed,false,
PO00978,PO202500978,2025-09-16,PR01183,VEN019,ITM0040,10.00,2797.87,30576.15,432.60,3030.07,0.00,IDR,1.0,Net 60,2025-10-03,2025-10-01,FOB,CTR009,closed,false,
PO00979,PO202500979,2025-04-08,PR01184,VEN019,ITM0029,50.00,100.70,5385.70,182.86,533.72,0.00,IDR,1.0,Net 60,2025-04-22,2025-04-09,CIF,CTR016,closed,false,
PO00980,PO202500980,2025-09-23,PR01185,VEN012,ITM0023,1000.00,34.20,36345.13,1454.93,3601.77,0.00,IDR,1.0,COD,2025-11-03,2025-11-29,FOB,CTR013,closed,false,
PO00981,PO202400981,2024-08-26,PR01187,VEN030,ITM0015,500.00,8.52,4710.08,18.10,466.76,0.00,IDR,1.0,Net 30,2024-10-06,2024-08-29,CIF,,partial,false,
PO00982,PO202400982,2024-12-13,PR01188,VEN029,ITM0005,2.00,1149.78,2543.53,8.09,252.06,0.00,IDR,1.0,Net 15,2025-01-11,2024-12-21,FOB,CTR008,closed,false,
PO00983,PO202500983,2025-10-16,PR01189,VEN001,ITM0006,2.00,6415.13,14490.24,109.87,1399.24,370.61,IDR,1.0,Net 60,2025-11-27,2025-11-06,FOB,CTR008,closed,false,
PO00984,PO202400984,2024-03-29,PR01190,VEN028,ITM0036,20.00,851.36,17991.92,818.30,1782.98,0.00,IDR,1.0,Net 45,2024-04-16,2024-04-06,DDP,,closed,false,
PO00985,PO202400985,2024-12-31,PR01191,VEN005,ITM0008,2500.00,440.47,1211640.40,9595.72,120072.47,0.00,IDR,1.0,Net 45,2025-02-07,2025-01-10,EXW,,closed,false,
PO00986,PO202400986,2024-06-24,PR01192,VEN028,ITM0021,40.00,18692.92,798470.89,37204.26,78156.39,9801.85,IDR,1.0,COD,2024-07-23,2024-07-04,FOB,CTR025,closed,false,
PO00987,PO202500987,2025-01-10,PR01193,VEN019,ITM0024,1000.00,545.90,593605.81,11115.30,58825.80,0.00,IDR,1.0,Net 30,2025-02-10,2025-01-21,EXW,CTR013,closed,false,
PO00988,PO202400988,2024-02-12,PR01194,VEN009,ITM0019,100.00,10168.49,1136132.59,14022.27,110310.95,22994.79,IDR,1.0,COD,2024-03-28,2024-03-17,CIF,CTR025,partial,false,
PO00989,PO202400989,2024-12-22,PR01195,VEN023,ITM0039,40.00,13617.94,604023.89,1723.22,59729.38,1300.13,IDR,1.0,COD,2025-01-25,2025-01-18,FOB,CTR009,closed,false,
PO00990,PO202400990,2024-01-29,PR01196,VEN020,ITM0024,400.00,619.42,267180.96,7064.79,26477.39,0.00,IDR,1.0,Net 90,2024-03-11,2024-02-18,EXW,CTR013,open,false,
PO00991,PO202500991,2025-01-23,PR01197,VEN028,ITM0002,40.00,43732.31,1957200.66,31880.03,188915.36,50872.98,IDR,1.0,Net 90,2025-02-28,2025-02-18,CIF,CTR008,partial,false,
PO00992,PO202500992,2025-06-23,PR01198,VEN001,ITM0002,50.00,34733.71,1888582.67,55119.75,184972.21,22044.86,IDR,1.0,Net 45,2025-07-30,2025-07-25,FOB,CTR008,closed,false,
PO00993,PO202500993,2025-07-12,PR01199,VEN004,ITM0006,10.00,5713.04,61246.25,2176.81,6044.90,247.75,IDR,1.0,COD,2025-08-19,2025-09-04,DDP,CTR008,open,false,
PO00994,PO202400994,2024-12-08,PR01200,VEN022,ITM0019,10.00,7565.40,83957.45,1288.80,8180.17,1412.06,IDR,1.0,Net 30,2024-12-15,2024-12-10,EXW,CTR025,closed,false,
