pr_id,pr_number,pr_date,requester_id,cost_center_id,department_id,item_id,description,quantity,estimated_unit_price,estimated_total,priority,currency,required_date,status,budget_id,attachment_url
PR01080,PR202401080,2024-02-15,EMP024,CC008,DEP02,ITM0026,Request ITM0026,400,147.40,58959.93,IDR,2024-03-15,normal,approved,BUD00817,https://docs.internal/pr/PR202401080.pdf
PR01081,PR202401081,2024-09-01,EMP010,CC007,DEP01,ITM0040,Request ITM0040,50,2776.36,138818.17,IDR,2024-09-23,high,pending,BUD00692,https://docs.internal/pr/PR202401081.pdf
PR01082,PR202401082,2024-10-16,EMP034,CC003,DEP03,ITM0013,Request ITM0013,250,663.11,165776.74,IDR,2024-11-02,urgent,approved,BUD00289,https://docs.internal/pr/PR202401082.pdf
PR01083,PR202401083,2024-11-03,EMP007,CC001,DEP01,ITM0030,Request ITM0030,250,270.90,67723.88,IDR,2024-11-30,urgent,approved,BUD00852,https://docs.internal/pr/PR202401083.pdf
PR01084,PR202401084,2024-05-04,EMP030,CC005,DEP05,ITM0016,Request ITM0016,2000,63.30,126598.29,IDR,2024-05-28,normal,draft,BUD00651,https://docs.internal/pr/PR202401084.pdf
PR01085,PR202501085,2025-05-01,EMP006,CC007,DEP01,ITM0025,Request ITM0025,500,47.80,23901.96,IDR,2025-06-01,low,approved,BUD00460,https://docs.internal/pr/PR202501085.pdf
PR01086,PR202401086,2024-02-24,EMP024,CC011,DEP05,ITM0032,Request ITM0032,10,12559.44,125594.44,IDR,2024-03-24,high,draft,BUD00471,https://docs.internal/pr/PR202401086.pdf
PR01087,PR202401087,2024-08-07,EMP012,CC009,DEP03,ITM0033,Request ITM0033,1000,757.90,757895.70,IDR,2024-09-13,low,approved,BUD00658,https://docs.internal/pr/PR202401087.pdf
PR01088,PR202501088,2025-05-31,EMP016,CC001,DEP01,ITM0017,Request ITM0017,5000,81.77,408869.49,IDR,2025-06-26,urgent,approved,BUD00618,https://docs.internal/pr/PR202501088.pdf
PR01089,PR202501089,2025-04-18,EMP026,CC004,DEP04,ITM0015,Request ITM0015,500,6.35,3175.96,IDR,2025-05-16,low,approved,BUD00906,https://docs.internal/pr/PR202501089.pdf
PR01090,PR202501090,2025-10-16,EMP020,CC009,DEP03,ITM0029,Request ITM0029,2500,114.24,285587.74,IDR,2025-11-15,low,approved,BUD00463,https://docs.internal/pr/PR202501090.pdf
PR01091,PR202501091,2025-03-06,EMP007,CC005,DEP05,ITM0023,Request ITM0023,1000,28.98,28975.37,IDR,2025-03-29,normal,approved,BUD00163,https://docs.internal/pr/PR202501091.pdf
PR01092,PR202501092,2025-10-05,EMP034,CC001,DEP01,ITM0038,Request ITM0038,10,2360.75,23607.53,IDR,2025-10-13,normal,approved,BUD00342,https://docs.internal/pr/PR202501092.pdf
PR01093,PR202401093,2024-02-05,EMP016,CC001,DEP01,ITM0035,Request ITM0035,10,179000.76,1790007.58,IDR,2024-02-19,urgent,approved,BUD01102,https://docs.internal/pr/PR202401093.pdf
PR01094,PR202501094,2025-01-23,EMP001,CC011,DEP05,ITM0023,Request ITM0023,1000,43.65,43654.16,IDR,2025-02-28,normal,pending,BUD00342,https://docs.internal/pr/PR202501094.pdf
PR01095,PR202501095,2025-11-30,EMP038,CC003,DEP03,ITM0010,Request ITM0010,10,19006.77,190067.73,IDR,2025-12-29,normal,approved,BUD01146,https://docs.internal/pr/PR202501095.pdf
PR01096,PR202401096,2024-11-13,EMP038,CC010,DEP04,ITM0036,Request ITM0036,10,851.36,8513.62,IDR,2024-11-30,high,approved,BUD00133,https://docs.internal/pr/PR202401096.pdf
PR01097,PR202401097,2024-10-06,EMP035,CC001,DEP01,ITM0003,Request ITM0003,50,2843.24,142161.98,IDR,2024-11-09,normal,draft,BUD00044,https://docs.internal/pr/PR202401097.pdf
PR01098,PR202401098,2024-02-14,EMP029,CC006,DEP06,ITM0002,Request ITM0002,2,91252.43,182504.86,IDR,2024-03-24,normal,approved,BUD00677,https://docs.internal/pr/PR202401098.pdf
PR01099,PR202401099,2024-04-12,EMP004,CC010,DEP04,ITM0003,Request ITM0003,2,2420.16,4840.33,IDR,2024-05-28,urgent,pending,BUD00993,https://docs.internal/pr/PR202401099.pdf
PR01100,PR202401100,2024-05-23,EMP014,CC006,DEP06,ITM0035,Request ITM0035,2,145529.42,291058.84,IDR,2024-07-08,low,approved,BUD00194,https://docs.internal/pr/PR202401100.pdf
PR01101,PR202401101,2024-12-03,EMP035,CC006,DEP06,ITM0024,Request ITM0024,2000,607.87,1215731.14,IDR,2025-01-05,urgent,approved,BUD00548,https://docs.internal/pr/PR202401101.pdf
PR01102,PR202401102,2024-08-03,EMP008,CC004,DEP04,ITM0028,Request ITM0028,1000,817.55,817545.54,IDR,2024-09-06,high,approved,BUD00714,https://docs.internal/pr/PR202401102.pdf
PR01103,PR202401103,2024-04-17,EMP013,CC007,DEP01,ITM0001,Request ITM0001,25,15145.67,378641.66,IDR,2024-05-12,low,approved,BUD01065,https://docs.internal/pr/PR202401103.pdf
PR01104,PR202501104,2025-12-16,EMP029,CC010,DEP04,ITM0019,Request ITM0019,10,9314.54,93145.45,IDR,2026-01-15,low,approved,BUD00658,https://docs.internal/pr/PR202501104.pdf
PR01105,PR202501105,2025-12-04,EMP013,CC003,DEP03,ITM0023,Request ITM0023,400,37.61,15042.41,IDR,2026-01-08,low,approved,BUD00371,https://docs.internal/pr/PR202501105.pdf
PR01106,PR202501106,2025-06-09,EMP018,CC004,DEP04,ITM0003,Request ITM0003,5,2031.49,10157.45,IDR,2025-07-17,urgent,approved,BUD00005,https://docs.internal/pr/PR202501106.pdf
PR01107,PR202501107,2025-11-18,EMP025,CC001,DEP01,ITM0025,Request ITM0025,400,47.31,18922.15,IDR,2025-12-25,normal,approved,BUD00504,https://docs.internal/pr/PR202501107.pdf
PR01108,PR202501108,2025-06-19,EMP024,CC006,DEP06,ITM0024,Request ITM0024,100,625.62,62562.23,IDR,2025-07-23,high,approved,BUD01137,https://docs.internal/pr/PR202501108.pdf
PR01109,PR202401109,2024-11-23,EMP021,CC009,DEP03,ITM0024,Request ITM0024,2500,499.29,1248214.71,IDR,2024-12-31,low,approved,BUD00815,https://docs.internal/pr/PR202401109.pdf
PR01110,PR202401110,2024-10-28,EMP010,CC004,DEP04,ITM0010,Request ITM0010,10,20792.06,207920.64,IDR,2024-11-22,low,approved,BUD00553,https://docs.internal/pr/PR202401110.pdf
PR01111,PR202501111,2025-04-27,EMP027,CC003,DEP03,ITM0015,Request ITM0015,500,6.78,3387.78,IDR,2025-06-12,high,approved,BUD00836,https://docs.internal/pr/PR202501111.pdf
PR01112,PR202501112,2025-05-06,EMP032,CC012,DEP06,ITM0008,Request ITM0008,500,473.87,236934.66,IDR,2025-06-09,normal,pending,BUD00880,https://docs.internal/pr/PR202501112.pdf
PR01113,PR202401113,2024-06-23,EMP013,CC009,DEP03,ITM0019,Request ITM0019,50,8942.34,447117.20,IDR,2024-07-20,high,approved,BUD00398,https://docs.internal/pr/PR202401113.pdf
PR01114,PR202401114,2024-06-21,EMP018,CC005,DEP05,ITM0002,Request ITM0002,50,37180.82,1859040.95,IDR,2024-07-11,high,approved,BUD00329,https://docs.internal/pr/PR202401114.pdf
PR01115,PR202401115,2024-07-01,EMP029,CC009,DEP03,ITM0036,Request ITM0036,50,1504.38,75219.24,IDR,2024-08-12,high,approved,BUD00164,https://docs.internal/pr/PR202401115.pdf
PR01116,PR202401116,2024-11-28,EMP040,CC002,DEP02,ITM0020,Request ITM0020,40,21505.35,860214.12,IDR,2024-12-18,high,approved,BUD00780,https://docs.internal/pr/PR202401116.pdf
PR01117,PR202501117,2025-11-24,EMP031,CC001,DEP01,ITM0027,Request ITM0027,1000,345.10,345096.00,IDR,2025-12-24,high,approved,BUD00350,https://docs.internal/pr/PR202501117.pdf
PR01118,PR202501118,2025-11-18,EMP012,CC003,DEP03,ITM0027,Request ITM0027,200,198.84,39767.28,IDR,2025-12-03,urgent,draft,BUD00565,https://docs.internal/pr/PR202501118.pdf
PR01119,PR202501119,2025-09-10,EMP011,CC009,DEP03,ITM0029,Request ITM0029,1000,110.82,110824.84,IDR,2025-10-04,low,approved,BUD00956,https://docs.internal/pr/PR202501119.pdf
PR01120,PR202501120,2025-08-24,EMP004,CC005,DEP05,ITM0002,Request ITM0002,100,31155.41,3115540.56,IDR,2025-09-12,low,approved,BUD00939,https://docs.internal/pr/PR202501120.pdf
PR01121,PR202401121,2024-03-26,EMP004,CC011,DEP05,ITM0002,Request ITM0002,5,35813.69,179068.43,IDR,2024-04-28,normal,approved,BUD01106,https://docs.internal/pr/PR202401121.pdf
PR01122,PR202401122,2024-04-03,EMP012,CC005,DEP05,ITM0001,Request ITM0001,20,12992.93,259858.58,IDR,2024-05-08,urgent,pending,BUD00071,https://docs.internal/pr/PR202401122.pdf
PR01123,PR202501123,2025-10-12,EMP007,CC011,DEP05,ITM0038,Request ITM0038,250,3083.15,770788.14,IDR,2025-11-08,normal,approved,BUD00153,https://docs.internal/pr/PR202501123.pdf
PR01124,PR202501124,2025-12-11,EMP028,CC011,DEP05,ITM0003,Request ITM0003,1,3076.61,3076.61,IDR,2026-01-17,urgent,approved,BUD00571,https://docs.internal/pr/PR202501124.pdf
PR01125,PR202401125,2024-03-22,EMP036,CC003,DEP03,ITM0015,Request ITM0015,1000,8.51,8513.01,IDR,2024-04-25,urgent,approved,BUD00790,https://docs.internal/pr/PR202401125.pdf
PR01126,PR202401126,2024-10-16,EMP014,CC007,DEP01,ITM0016,Request ITM0016,2500,64.77,161927.34,IDR,2024-11-24,urgent,approved,BUD00469,https://docs.internal/pr/PR202401126.pdf
PR01127,PR202501127,2025-07-27,EMP001,CC012,DEP06,ITM0005,Request ITM0005,1,1361.71,1361.71,IDR,2025-09-04,low,approved,BUD00902,https://docs.internal/pr/PR202501127.pdf
PR01128,PR202401128,2024-01-18,EMP022,CC008,DEP02,ITM0003,Request ITM0003,10,2982.25,29822.49,IDR,2024-02-19,normal,approved,BUD00364,https://docs.internal/pr/PR202401128.pdf
PR01129,PR202501129,2025-06-26,EMP035,CC002,DEP02,ITM0004,Request ITM0004,20,9318.50,186369.97,IDR,2025-07-22,low,rejected,BUD00511,https://docs.internal/pr/PR202501129.pdf
PR01130,PR202501130,2025-11-07,EMP039,CC011,DEP05,ITM0001,Request ITM0001,250,15244.66,3811165.95,IDR,2025-12-03,urgent,approved,BUD00712,https://docs.internal/pr/PR202501130.pdf
PR01131,PR202501131,2025-04-13,EMP012,CC009,DEP03,ITM0022,Request ITM0022,500,62.71,31356.39,IDR,2025-05-16,urgent,approved,BUD00729,https://docs.internal/pr/PR202501131.pdf
PR01132,PR202401132,2024-09-29,EMP022,CC008,DEP02,ITM0015,Request ITM0015,50,6.14,306.93,IDR,2024-11-16,urgent,approved,BUD00627,https://docs.internal/pr/PR202401132.pdf
PR01133,PR202501133,2025-03-27,EMP028,CC006,DEP06,ITM0001,Request ITM0001,1,13838.03,13838.03,IDR,2025-05-05,urgent,approved,BUD01029,https://docs.internal/pr/PR202501133.pdf
PR01134,PR202401134,2024-10-08,EMP015,CC002,DEP02,ITM0026,Request ITM0026,100,119.96,11996.23,IDR,2024-11-08,low,approved,BUD00982,https://docs.internal/pr/PR202401134.pdf
PR01135,PR202501135,2025-08-28,EMP032,CC012,DEP06,ITM0017,Request ITM0017,500,90.45,45223.02,IDR,2025-09-25,low,approved,BUD00938,https://docs.internal/pr/PR202501135.pdf
PR01136,PR202501136,2025-05-12,EMP027,CC012,DEP06,ITM0023,Request ITM0023,200,37.09,7417.82,IDR,2025-06-10,normal,approved,BUD00542,https://docs.internal/pr/PR202501136.pdf
PR01137,PR202401137,2024-03-16,EMP009,CC008,DEP02,ITM0038,Request ITM0038,40,3087.48,123499.20,IDR,2024-04-26,urgent,approved,BUD00979,https://docs.internal/pr/PR202401137.pdf
PR01138,PR202401138,2024-11-28,EMP024,CC010,DEP04,ITM0017,Request ITM0017,1000,89.85,89852.06,IDR,2024-12-27,urgent,approved,BUD00612,https://docs.internal/pr/PR202401138.pdf
PR01139,PR202501139,2025-04-26,EMP023,CC012,DEP06,ITM0016,Request ITM0016,5000,69.74,348684.96,IDR,2025-05-14,high,approved,BUD00461,https://docs.internal/pr/PR202501139.pdf
PR01140,PR202501140,2025-12-14,EMP007,CC002,DEP02,ITM0013,Request ITM0013,1000,721.48,721482.82,IDR,2026-01-22,urgent,approved,BUD00397,https://docs.internal/pr/PR202501140.pdf
PR01141,PR202401141,2024-07-07,EMP012,CC012,DEP06,ITM0026,Request ITM0026,2500,152.76,381904.64,IDR,2024-07-31,normal,approved,BUD00640,https://docs.internal/pr/PR202401141.pdf
PR01142,PR202401142,2024-04-06,EMP023,CC006,DEP06,ITM0029,Request ITM0029,500,107.52,53761.69,IDR,2024-04-21,normal,approved,BUD00136,https://docs.internal/pr/PR202401142.pdf
PR01143,PR202401143,2024-11-22,EMP007,CC003,DEP03,ITM0015,Request ITM0015,100,6.79,679.23,IDR,2024-12-10,urgent,approved,BUD00924,https://docs.internal/pr/PR202401143.pdf
PR01144,PR202501144,2025-11-21,EMP038,CC009,DEP03,ITM0015,Request ITM0015,400,8.24,3294.05,IDR,2025-12-08,urgent,rejected,BUD00398,https://docs.internal/pr/PR202501144.pdf
PR01145,PR202401145,2024-05-08,EMP038,CC005,DEP05,ITM0029,Request ITM0029,100,91.08,9107.50,IDR,2024-06-08,normal,approved,BUD00157,https://docs.internal/pr/PR202401145.pdf
PR01146,PR202401146,2024-02-12,EMP024,CC001,DEP01,ITM0010,Request ITM0010,10,26403.35,264033.47,IDR,2024-03-18,high,approved,BUD00716,https://docs.internal/pr/PR202401146.pdf
PR01147,PR202401147,2024-04-09,EMP031,CC010,DEP04,ITM0007,Request ITM0007,10,1643.39,16433.94,IDR,2024-04-22,urgent,approved,BUD00097,https://docs.internal/pr/PR202401147.pdf
PR01148,PR202501148,2025-11-27,EMP008,CC006,DEP06,ITM0039,Request ITM0039,250,13258.41,3314603.66,IDR,2025-12-12,low,approved,BUD00735,https://docs.internal/pr/PR202501148.pdf
PR01149,PR202401149,2024-08-21,EMP007,CC002,DEP02,ITM0019,Request ITM0019,50,8986.16,449307.88,IDR,2024-09-25,normal,pending,BUD00757,https://docs.internal/pr/PR202401149.pdf
PR01150,PR202401150,2024-07-07,EMP032,CC008,DEP02,ITM0001,Request ITM0001,5,16051.44,80257.18,IDR,2024-08-15,high,approved,BUD00318,https://docs.internal/pr/PR202401150.pdf
PR01151,PR202501151,2025-09-08,EMP004,CC006,DEP06,ITM0035,Request ITM0035,5,433201.94,2166009.71,IDR,2025-10-15,urgent,draft,BUD00627,https://docs.internal/pr/PR202501151.pdf
PR01152,PR202501152,2025-07-04,EMP002,CC012,DEP06,ITM0004,Request ITM0004,10,8877.98,88779.78,IDR,2025-08-11,low,approved,BUD00561,https://docs.internal/pr/PR202501152.pdf
PR01153,PR202401153,2024-09-04,EMP037,CC009,DEP03,ITM0025,Request ITM0025,200,46.09,9218.22,IDR,2024-09-18,low,approved,BUD00391,https://docs.internal/pr/PR202401153.pdf
PR01154,PR202401154,2024-03-25,EMP027,CC008,DEP02,ITM0004,Request ITM0004,2,8615.49,17230.98,IDR,2024-04-17,high,approved,BUD00756,https://docs.internal/pr/PR202401154.pdf
PR01155,PR202501155,2025-09-08,EMP029,CC008,DEP02,ITM0018,Request ITM0018,500,137.34,68670.44,IDR,2025-09-26,urgent,approved,BUD00379,https://docs.internal/pr/PR202501155.pdf
PR01156,PR202501156,2025-04-02,EMP017,CC009,DEP03,ITM0021,Request ITM0021,2,17507.95,35015.90,IDR,2025-05-04,normal,approved,BUD01096,https://docs.internal/pr/PR202501156.pdf
PR01157,PR202501157,2025-02-12,EMP008,CC002,DEP02,ITM0014,Request ITM0014,1,15121.32,15121.32,IDR,2025-03-01,urgent,approved,BUD00620,https://docs.internal/pr/PR202501157.pdf
PR01158,PR202501158,2025-03-10,EMP040,CC010,DEP04,ITM0020,Request ITM0020,250,27064.19,6766046.33,IDR,2025-04-01,urgent,approved,BUD00826,https://docs.internal/pr/PR202501158.pdf
PR01159,PR202401159,2024-07-18,EMP026,CC012,DEP06,ITM0006,Request ITM0006,5,7392.41,36962.03,IDR,2024-08-29,urgent,rejected,BUD00630,https://docs.internal/pr/PR202401159.pdf
PR01160,PR202501160,2025-12-20,EMP008,CC002,DEP02,ITM0027,Request ITM0027,2000,176.95,353909.19,IDR,2026-01-16,urgent,approved,BUD00263,https://docs.internal/pr/PR202501160.pdf
PR01161,PR202501161,2025-04-12,EMP005,CC008,DEP02,ITM0032,Request ITM0032,5,11459.32,57296.58,IDR,2025-05-12,high,approved,BUD00572,https://docs.internal/pr/PR202501161.pdf
PR01162,PR202401162,2024-06-04,EMP034,CC012,DEP06,ITM0029,Request ITM0029,5000,107.04,535217.51,IDR,2024-07-18,normal,approved,BUD00948,https://docs.internal/pr/PR202401162.pdf
PR01163,PR202401163,2024-12-05,EMP010,CC008,DEP02,ITM0002,Request ITM0002,40,34147.67,1365906.74,IDR,2024-12-27,normal,approved,BUD00223,https://docs.internal/pr/PR202401163.pdf
PR01164,PR202401164,2024-06-01,EMP025,CC006,DEP06,ITM0005,Request ITM0005,25,1219.71,30492.75,IDR,2024-06-15,low,approved,BUD00571,https://docs.internal/pr/PR202401164.pdf
PR01165,PR202501165,2025-07-31,EMP002,CC001,DEP01,ITM0018,Request ITM0018,200,95.83,19166.39,IDR,2025-09-01,normal,approved,BUD00068,https://docs.internal/pr/PR202501165.pdf
PR01166,PR202401166,2024-02-16,EMP011,CC003,DEP03,ITM0003,Request ITM0003,100,2590.06,259006.22,IDR,2024-03-23,high,approved,BUD00681,https://docs.internal/pr/PR202401166.pdf
PR01167,PR202401167,2024-08-19,EMP019,CC009,DEP03,ITM0024,Request ITM0024,200,660.47,132093.61,IDR,2024-09-16,normal,approved,BUD00384,https://docs.internal/pr/PR202401167.pdf
PR01168,PR202401168,2024-02-23,EMP006,CC010,DEP04,ITM0025,Request ITM0025,400,44.29,17717.08,IDR,2024-04-04,high,approved,BUD00407,https://docs.internal/pr/PR202401168.pdf
PR01169,PR202401169,2024-11-18,EMP032,CC009,DEP03,ITM0016,Request ITM0016,50,72.85,3642.30,IDR,2024-12-03,high,approved,BUD00351,https://docs.internal/pr/PR202401169.pdf
PR01170,PR202501170,2025-04-02,EMP013,CC012,DEP06,ITM0032,Request ITM0032,20,10924.71,218494.12,IDR,2025-05-02,urgent,approved,BUD01048,https://docs.internal/pr/PR202501170.pdf
PR01171,PR202401171,2024-07-15,EMP029,CC002,DEP02,ITM0002,Request ITM0002,10,21821.23,218212.34,IDR,2024-08-20,low,approved,BUD00443,https://docs.internal/pr/PR202401171.pdf
PR01172,PR202501172,2025-09-04,EMP002,CC010,DEP04,ITM0040,Request ITM0040,100,2993.37,299337.03,IDR,2025-10-21,low,approved,BUD00539,https://docs.internal/pr/PR202501172.pdf
PR01173,PR202401173,2024-06-21,EMP012,CC010,DEP04,ITM0021,Request ITM0021,100,15193.21,1519320.67,IDR,2024-07-19,high,pending,BUD00741,https://docs.internal/pr/PR202401173.pdf
PR01174,PR202401174,2024-04-18,EMP026,CC003,DEP03,ITM0026,Request ITM0026,500,133.96,66981.23,IDR,2024-05-22,high,approved,BUD00218,https://docs.internal/pr/PR202401174.pdf
PR01175,PR202501175,2025-12-15,EMP038,CC012,DEP06,ITM0017,Request ITM0017,500,76.08,38037.95,IDR,2026-01-21,high,approved,BUD00130,https://docs.internal/pr/PR202501175.pdf
PR01176,PR202401176,2024-07-14,EMP032,CC008,DEP02,ITM0017,Request ITM0017,500,106.03,53014.29,IDR,2024-08-02,high,approved,BUD00303,https://docs.internal/pr/PR202401176.pdf
PR01177,PR202501177,2025-05-24,EMP021,CC011,DEP05,ITM0016,Request ITM0016,200,116.12,23223.60,IDR,2025-06-13,high,approved,BUD00462,https://docs.internal/pr/PR202501177.pdf
PR01178,PR202501178,2025-03-13,EMP036,CC012,DEP06,ITM0010,Request ITM0010,20,13337.39,266747.80,IDR,2025-04-16,high,approved,BUD00710,https://docs.internal/pr/PR202501178.pdf
PR01179,PR202401179,2024-05-02,EMP025,CC008,DEP02,ITM0001,Request ITM0001,100,13278.36,1327836.14,IDR,2024-06-01,high,approved,BUD00991,https://docs.internal/pr/PR202401179.pdf
PR01180,PR202501180,2025-09-09,EMP036,CC007,DEP01,ITM0007,Request ITM0007,500,2075.70,1037851.15,IDR,2025-10-12,high,approved,BUD00030,https://docs.internal/pr/PR202501180.pdf
PR01181,PR202401181,2024-10-12,EMP033,CC006,DEP06,ITM0004,Request ITM0004,20,10528.91,210578.18,IDR,2024-10-31,normal,approved,BUD00389,https://docs.internal/pr/PR202401181.pdf
PR01182,PR202401182,2024-12-02,EMP005,CC008,DEP02,ITM0018,Request ITM0018,500,136.63,68317.41,IDR,2025-01-07,urgent,approved,BUD00760,https://docs.internal/pr/PR202401182.pdf
PR01183,PR202501183,2025-09-05,EMP011,CC002,DEP02,ITM0040,Request ITM0040,10,2797.87,27978.69,IDR,2025-09-30,low,approved,BUD00823,https://docs.internal/pr/PR202501183.pdf
PR01184,PR202501184,2025-03-24,EMP023,CC002,DEP02,ITM0029,Request ITM0029,50,100.70,5034.84,IDR,2025-04-22,low,approved,BUD00999,https://docs.internal/pr/PR202501184.pdf
PR01185,PR202501185,2025-09-12,EMP040,CC008,DEP02,ITM0023,Request ITM0023,1000,34.20,34198.29,IDR,2025-10-20,high,approved,BUD00642,https://docs.internal/pr/PR202501185.pdf
PR01186,PR202401186,2024-03-11,EMP019,CC002,DEP02,ITM0017,Request ITM0017,200,84.12,16823.35,IDR,2024-04-16,urgent,draft,BUD00399,https://docs.internal/pr/PR202401186.pdf
PR01187,PR202401187,2024-08-06,EMP010,CC002,DEP02,ITM0015,Request ITM0015,500,8.52,4261.42,IDR,2024-09-17,normal,approved,BUD00189,https://docs.internal/pr/PR202401187.pdf
PR01188,PR202401188,2024-11-26,EMP012,CC009,DEP03,ITM0005,Request ITM0005,2,1149.78,2299.56,IDR,2025-01-05,urgent,approved,BUD00333,https://docs.internal/pr/PR202401188.pdf
PR01189,PR202501189,2025-09-27,EMP012,CC008,DEP02,ITM0006,Request ITM0006,2,6415.13,12830.27,IDR,2025-10-31,normal,approved,BUD00606,https://docs.internal/pr/PR202501189.pdf
PR01190,PR202401190,2024-03-23,EMP029,CC008,DEP02,ITM0036,Request ITM0036,20,851.36,17027.23,IDR,2024-04-22,low,approved,BUD00275,https://docs.internal/pr/PR202401190.pdf
PR01191,PR202401191,2024-12-22,EMP014,CC012,DEP06,ITM0008,Request ITM0008,2500,440.47,1101163.66,IDR,2025-01-10,normal,approved,BUD00715,https://docs.internal/pr/PR202401191.pdf
PR01192,PR202401192,2024-06-12,EMP005,CC005,DEP05,ITM0021,Request ITM0021,40,18692.92,747716.91,IDR,2024-07-05,urgent,approved,BUD00876,https://docs.internal/pr/PR202401192.pdf
PR01193,PR202501193,2024-12-22,EMP030,CC001,DEP01,ITM0024,Request ITM0024,1000,545.90,545895.31,IDR,2025-01-20,urgent,approved,BUD00538,https://docs.internal/pr/PR202501193.pdf
PR01194,PR202401194,2024-01-25,EMP025,CC004,DEP04,ITM0019,Request ITM0019,100,10168.49,1016849.12,IDR,2024-03-11,low,approved,BUD00602,https://docs.internal/pr/PR202401194.pdf
PR01195,PR202401195,2024-12-17,EMP009,CC001,DEP01,ITM0039,Request ITM0039,40,13617.94,544717.60,IDR,2024-12-28,low,approved,BUD01123,https://docs.internal/pr/PR202401195.pdf
PR01196,PR202401196,2024-01-18,EMP011,CC002,DEP02,ITM0024,Request ITM0024,400,619.42,247768.36,IDR,2024-02-12,normal,approved,BUD00035,https://docs.internal/pr/PR202401196.pdf
PR01197,PR202501197,2025-01-17,EMP014,CC006,DEP06,ITM0002,Request ITM0002,40,43732.31,1749292.36,IDR,2025-02-02,high,approved,BUD01140,https://docs.internal/pr/PR202501197.pdf
PR01198,PR202501198,2025-06-20,EMP040,CC005,DEP05,ITM0002,Request ITM0002,50,34733.71,1736685.34,IDR,2025-07-16,urgent,approved,BUD00225,https://docs.internal/pr/PR202501198.pdf
PR01199,PR202501199,2025-07-04,EMP014,CC004,DEP04,ITM0006,Request ITM0006,10,5713.04,57130.41,IDR,2025-07-24,normal,approved,BUD00565,https://docs.internal/pr/PR202501199.pdf
PR01200,PR202401200,2024-11-19,EMP036,CC002,DEP02,ITM0019,Request ITM0019,10,7565.40,75654.02,IDR,2024-12-21,high,approved,BUD00975,https://docs.internal/pr/PR202401200.pdf
